-0.00019655
-0.00012069
-0.000798605
-0.000895422
-0.0148242
-0.00803016
0.000613209
-1.58E-05
-0.00129369
-0.0186342
-2.10E-05
0.0185216
-5.20E-05
4.74E-08
-0.000499998
-1.03E-05
-1.10E-05
-4.22E-06
0.000133577
0.186627
0.00502199
-0.000414161
1.71E-06
-0.000186396
-0.00185702
-0.000145874
-6.31E-05
-0.00282154
-1.03E-05
-4.34E-05
-0.000127093
-0.0230849
-1.24E-05
-5.60E-06
-5.00E-07
-1.40E-08
-7.27E-06
4.53E-06
-1.18E-05
-8.24E-05
-1.07E-05
-6.60E-06
5.12E-05
-2.18E-05
-3.14E-05
